job_id,job_title,company_id,country_id,platform_id,experience_level,employment_type,salary_min_usd,salary_max_usd,remote_option,applicants_estimate,average_salary_usd
JOB-298,Senior Data Analyst,9,3,1003,Mid,Part-time,75820,92940,Onsite,423,84380
JOB-299,Machine Learning Engineer,12,5,1005,Lead,Part-time,104612,134496,Hybrid,180,119554
JOB-300,Analytics Engineer,5,3,1002,Mid,Contract,119902,143757,Onsite,408,131830
JOB-301,Senior Data Analyst,18,5,1002,Lead,Full-time,79104,86480,Onsite,218,82792
JOB-302,Data Analyst,15,2,1006,Senior,Part-time,65729,94343,Onsite,40,80036
JOB-303,Data Engineer,4,1,1002,Senior,Contract,176071,194953,Hybrid,69,185512
JOB-304,Machine Learning Engineer,12,13,1001,Mid,Contract,107945,122141,Onsite,434,115043
JOB-305,Analytics Engineer,6,5,1004,Lead,Contract,121719,149311,Hybrid,587,135515
JOB-306,Data Engineer,14,7,1005,Entry,Part-time,149671,179389,Onsite,536,164530
JOB-307,Business Intelligence Analyst,20,3,1005,Mid,Full-time,55204,81164,Hybrid,492,68184
JOB-308,Data Scientist,1,6,1002,Lead,Full-time,116822,140349,Hybrid,94,128586
JOB-309,Senior Data Engineer,20,11,1001,Entry,Full-time,99491,118984,Remote,462,109238
JOB-310,Senior Data Scientist,11,10,1003,Senior,Full-time,104486,137192,Onsite,446,120839
JOB-311,Senior Data Analyst,10,10,1006,Entry,Contract,45243,63438,Remote,71,54341
JOB-312,Analytics Engineer,2,9,1006,Senior,Part-time,97861,112987,Remote,89,105424
JOB-313,Business Intelligence Analyst,18,6,1003,Lead,Part-time,89005,116935,Remote,152,102970
JOB-314,Data Analyst,7,13,1003,Lead,Contract,71159,83966,Remote,140,77563
JOB-315,Senior Data Engineer,3,10,1006,Mid,Contract,112913,122441,Remote,469,117677
JOB-316,Senior Data Engineer,5,6,1002,Lead,Part-time,114883,141543,Remote,319,128213
JOB-317,Senior Data Engineer,14,9,1003,Entry,Contract,116167,121214,Onsite,561,118691
JOB-318,Senior Data Engineer,19,1,1001,Senior,Part-time,138628,166111,Onsite,164,152370
JOB-319,Data Engineer,10,5,1003,Entry,Contract,137601,165390,Remote,298,151496
JOB-320,Business Intelligence Analyst,4,12,1002,Lead,Full-time,66938,100369,Remote,448,83654
JOB-321,AI Engineer,15,1,1003,Senior,Part-time,175218,187565,Hybrid,554,181392
JOB-322,Data Scientist,9,10,1002,Entry,Part-time,121339,154651,Hybrid,130,137995
JOB-323,Senior Data Engineer,16,11,1002,Mid,Full-time,123871,142135,Hybrid,380,133003
JOB-324,Senior Data Scientist,19,7,1002,Senior,Part-time,103973,135433,Onsite,447,119703
JOB-325,Data Scientist,4,8,1003,Lead,Part-time,105185,115954,Onsite,487,110570
JOB-326,Analytics Engineer,1,3,1003,Mid,Full-time,140782,162088,Remote,350,151435
JOB-327,Analytics Engineer,18,4,1003,Lead,Contract,119907,152778,Remote,240,136343
JOB-328,AI Engineer,8,11,1004,Lead,Contract,155423,160492,Hybrid,261,157958
JOB-329,Data Scientist,5,11,1003,Mid,Part-time,112971,125956,Hybrid,229,119464
JOB-330,Data Engineer,16,3,1004,Mid,Contract,125858,134833,Onsite,560,130346
JOB-331,Data Analyst,18,4,1002,Mid,Full-time,84429,98535,Hybrid,268,91482
JOB-332,Data Engineer,15,3,1001,Mid,Part-time,145182,169367,Remote,36,157275
JOB-333,Data Analyst,5,4,1005,Senior,Full-time,82763,117315,Remote,42,100039
JOB-334,Machine Learning Engineer,11,6,1005,Lead,Part-time,148589,155163,Remote,316,151876
JOB-335,AI Engineer,10,12,1005,Entry,Contract,110636,144593,Remote,571,127615
JOB-336,Senior Data Scientist,7,2,1003,Lead,Full-time,121327,155688,Remote,575,138508
JOB-337,AI Engineer,14,2,1002,Senior,Full-time,108981,115906,Onsite,52,112444
JOB-338,Senior Data Scientist,8,8,1006,Mid,Contract,120432,133484,Remote,43,126958
JOB-339,Data Engineer,13,8,1001,Lead,Part-time,115427,134912,Hybrid,462,125170
JOB-340,Machine Learning Engineer,5,7,1004,Entry,Part-time,155004,180250,Remote,599,167627
JOB-341,Data Engineer,6,8,1004,Senior,Full-time,177364,194603,Hybrid,105,185984
JOB-342,Senior Data Analyst,15,9,1001,Entry,Part-time,67973,89748,Hybrid,454,78861
JOB-343,Data Engineer,1,6,1001,Entry,Part-time,146857,162628,Remote,121,154743
JOB-344,AI Engineer,8,11,1005,Entry,Full-time,167941,189232,Remote,178,178587
JOB-345,Machine Learning Engineer,7,13,1006,Senior,Part-time,142081,158822,Onsite,168,150452
JOB-346,Business Intelligence Analyst,10,10,1001,Mid,Full-time,51369,73233,Hybrid,540,62301
JOB-347,Senior Data Analyst,2,7,1003,Entry,Part-time,45994,56125,Hybrid,399,51060
JOB-348,Data Engineer,14,7,1004,Lead,Full-time,173115,186147,Remote,61,179631
JOB-349,AI Engineer,18,12,1004,Senior,Contract,144341,164367,Hybrid,169,154354
JOB-350,Business Intelligence Analyst,19,2,1003,Mid,Full-time,74741,97430,Hybrid,472,86086
JOB-351,Data Analyst,20,12,1005,Mid,Full-time,74590,105388,Onsite,567,89989
JOB-352,Data Analyst,5,7,1002,Entry,Contract,56484,75617,Remote,405,66051
JOB-353,AI Engineer,1,11,1006,Entry,Full-time,133842,149787,Onsite,577,141815
JOB-354,Analytics Engineer,14,13,1004,Lead,Full-time,97035,111598,Remote,333,104317
JOB-355,Senior Data Engineer,12,5,1006,Lead,Part-time,159103,181567,Remote,559,170335
JOB-356,Senior Data Engineer,5,9,1004,Entry,Full-time,97193,119227,Remote,105,108210
JOB-357,Senior Data Scientist,2,1,1006,Entry,Full-time,100382,106473,Onsite,292,103428
JOB-358,Business Intelligence Analyst,10,7,1002,Mid,Contract,64482,78419,Onsite,545,71451
JOB-359,Machine Learning Engineer,15,5,1005,Senior,Contract,147642,155649,Hybrid,109,151646
JOB-360,Data Engineer,7,12,1001,Senior,Full-time,156273,186578,Remote,224,171426
JOB-361,Data Scientist,6,6,1006,Lead,Contract,140765,162367,Hybrid,62,151566
JOB-362,Data Engineer,19,8,1006,Entry,Full-time,106145,133644,Hybrid,49,119895
JOB-363,Senior Data Scientist,11,7,1005,Entry,Contract,111670,123832,Remote,579,117751
JOB-364,Senior Data Scientist,19,12,1001,Entry,Part-time,122401,143439,Remote,290,132920
JOB-365,Analytics Engineer,12,9,1005,Senior,Contract,111498,132827,Remote,308,122163
JOB-366,Data Scientist,16,3,1001,Lead,Contract,94219,111256,Hybrid,49,102738
JOB-367,Senior Data Scientist,5,1,1001,Entry,Part-time,115743,125911,Hybrid,114,120827
JOB-368,Senior Data Scientist,8,8,1004,Mid,Part-time,132666,140429,Hybrid,337,136548
JOB-369,Data Engineer,19,2,1002,Mid,Part-time,177976,204605,Onsite,484,191291
JOB-370,Machine Learning Engineer,16,1,1002,Lead,Contract,151028,160967,Hybrid,406,155998
JOB-371,Data Scientist,8,2,1001,Senior,Part-time,135289,142038,Onsite,260,138664
JOB-372,Senior Data Analyst,5,12,1006,Lead,Part-time,70932,78765,Hybrid,196,74849
JOB-373,Senior Data Engineer,11,1,1002,Senior,Part-time,157167,166907,Hybrid,451,162037
JOB-374,Analytics Engineer,3,10,1005,Senior,Part-time,96529,114373,Onsite,78,105451
JOB-375,Data Scientist,3,3,1002,Entry,Full-time,89176,96931,Remote,417,93054
JOB-376,Senior Data Engineer,19,4,1005,Lead,Part-time,167583,187020,Hybrid,580,177302
JOB-377,AI Engineer,18,12,1002,Mid,Full-time,147700,159448,Hybrid,508,153574
JOB-378,Data Analyst,4,6,1004,Entry,Part-time,63012,71114,Hybrid,480,67063
JOB-379,Senior Data Analyst,15,7,1003,Lead,Part-time,49447,71319,Remote,294,60383
JOB-380,Data Scientist,17,2,1001,Mid,Contract,122486,130352,Hybrid,192,126419
JOB-381,AI Engineer,13,11,1006,Lead,Full-time,121653,149133,Onsite,227,135393
JOB-382,Data Analyst,17,9,1002,Mid,Part-time,45250,77626,Remote,429,61438
JOB-383,Senior Data Analyst,2,2,1006,Mid,Part-time,84086,117523,Hybrid,84,100805
JOB-384,Analytics Engineer,5,8,1004,Entry,Full-time,122588,136464,Remote,248,129526
JOB-385,Data Analyst,12,4,1002,Lead,Part-time,63271,79724,Hybrid,195,71498
JOB-386,Data Analyst,14,11,1004,Lead,Full-time,64659,94630,Onsite,271,79645
JOB-387,Analytics Engineer,18,13,1003,Mid,Part-time,144349,159457,Onsite,70,151903
JOB-388,Senior Data Engineer,1,11,1005,Senior,Contract,145133,150232,Onsite,49,147683
JOB-389,Machine Learning Engineer,9,2,1005,Senior,Part-time,107626,118521,Onsite,551,113074
JOB-390,AI Engineer,14,10,1001,Senior,Contract,166328,172341,Remote,435,169335
JOB-391,Data Engineer,8,3,1004,Lead,Contract,169162,180448,Remote,407,174805
JOB-392,Machine Learning Engineer,10,3,1006,Mid,Full-time,135470,168911,Hybrid,121,152191
JOB-393,AI Engineer,5,8,1003,Mid,Part-time,147260,176417,Hybrid,269,161839
JOB-394,Senior Data Scientist,4,12,1004,Entry,Contract,138370,149331,Remote,49,143851
JOB-395,Senior Data Analyst,20,10,1001,Mid,Part-time,60101,89618,Onsite,26,74860
JOB-396,Data Analyst,7,4,1001,Lead,Contract,46969,61758,Hybrid,60,54364
JOB-397,Data Engineer,3,2,1003,Lead,Part-time,171933,199079,Remote,569,185506
JOB-398,Data Analyst,1,3,1002,Lead,Part-time,67587,89191,Remote,408,78389
JOB-399,Senior Data Analyst,14,4,1001,Senior,Contract,49410,81215,Hybrid,314,65313
JOB-400,Data Analyst,20,6,1001,Entry,Part-time,63803,80309,Remote,544,72056
JOB-401,Analytics Engineer,20,1,1004,Mid,Part-time,178809,191825,Hybrid,335,185317
JOB-402,Data Engineer,6,9,1004,Entry,Contract,131787,142683,Onsite,533,137235
JOB-403,Data Scientist,17,4,1003,Mid,Full-time,100360,118433,Hybrid,597,109397
JOB-404,Data Scientist,8,2,1006,Entry,Full-time,94482,127287,Onsite,68,110885
JOB-405,AI Engineer,16,12,1006,Mid,Part-time,174400,193127,Remote,432,183764
JOB-406,Senior Data Engineer,16,12,1003,Entry,Contract,135254,166590,Remote,106,150922
JOB-407,Machine Learning Engineer,2,1,1001,Lead,Part-time,177249,212079,Onsite,83,194664
JOB-408,AI Engineer,9,6,1004,Senior,Contract,142557,152901,Onsite,123,147729
JOB-409,Senior Data Analyst,6,3,1004,Lead,Contract,67773,80477,Hybrid,434,74125
JOB-410,Data Analyst,1,5,1001,Lead,Contract,80628,105944,Onsite,72,93286
JOB-411,Analytics Engineer,6,4,1001,Mid,Part-time,127515,151455,Hybrid,172,139485
JOB-412,Analytics Engineer,15,12,1006,Entry,Contract,120424,143281,Remote,299,131853
JOB-413,Senior Data Analyst,15,9,1003,Entry,Full-time,64810,84292,Hybrid,331,74551
JOB-414,Data Scientist,18,9,1005,Mid,Part-time,110475,122813,Hybrid,554,116644
JOB-415,Machine Learning Engineer,20,7,1006,Mid,Contract,171099,179005,Remote,551,175052
JOB-416,Senior Data Scientist,6,6,1002,Lead,Part-time,104548,129705,Onsite,71,117127
JOB-417,Data Engineer,9,13,1005,Lead,Part-time,155456,187737,Onsite,512,171597
JOB-418,Machine Learning Engineer,19,7,1001,Senior,Full-time,149043,157189,Remote,76,153116
JOB-419,Senior Data Scientist,14,8,1005,Entry,Contract,132322,162038,Onsite,230,147180
JOB-420,Machine Learning Engineer,6,4,1004,Mid,Full-time,159008,165125,Remote,413,162067
JOB-421,Data Scientist,2,1,1003,Mid,Contract,124568,152925,Onsite,55,138747
JOB-422,Data Scientist,3,4,1003,Lead,Part-time,117111,136827,Remote,71,126969
JOB-423,Data Scientist,8,6,1005,Mid,Contract,135295,141962,Remote,364,138629
JOB-424,Senior Data Analyst,5,5,1004,Lead,Full-time,71379,106284,Hybrid,447,88832
JOB-425,Senior Data Analyst,7,12,1005,Mid,Full-time,49503,78340,Remote,487,63922
JOB-426,Senior Data Scientist,16,7,1003,Lead,Contract,141483,153976,Onsite,92,147730
JOB-427,Senior Data Engineer,5,5,1001,Senior,Contract,119960,136005,Onsite,153,127983
JOB-428,Senior Data Analyst,15,11,1003,Senior,Contract,80862,103352,Onsite,383,92107
JOB-429,Analytics Engineer,14,11,1002,Entry,Part-time,162194,180527,Hybrid,534,171361
JOB-430,Senior Data Analyst,16,5,1001,Entry,Contract,59723,80143,Remote,105,69933
JOB-431,AI Engineer,2,13,1004,Mid,Full-time,145512,178715,Remote,182,162114
JOB-432,Analytics Engineer,3,9,1004,Senior,Part-time,174959,187841,Onsite,16,181400
JOB-433,Data Engineer,15,3,1002,Mid,Part-time,100891,126269,Remote,251,113580
JOB-434,Senior Data Analyst,7,4,1004,Senior,Full-time,82809,99822,Hybrid,64,91316
JOB-435,Senior Data Scientist,20,4,1004,Lead,Part-time,117020,136304,Hybrid,234,126662
JOB-436,Machine Learning Engineer,15,13,1006,Senior,Full-time,173801,187378,Onsite,209,180590
JOB-437,Machine Learning Engineer,7,4,1006,Mid,Part-time,174260,184252,Remote,184,179256
JOB-438,Data Scientist,3,3,1002,Lead,Contract,112198,121714,Onsite,133,116956
JOB-439,Machine Learning Engineer,15,12,1002,Mid,Part-time,179487,205985,Hybrid,358,192736
JOB-440,Senior Data Analyst,9,5,1005,Mid,Part-time,89702,117624,Hybrid,494,103663
JOB-441,Senior Data Engineer,15,2,1004,Entry,Part-time,126198,143917,Remote,518,135058
JOB-442,Analytics Engineer,7,1,1001,Mid,Contract,132801,145448,Onsite,390,139125
JOB-443,Analytics Engineer,13,9,1002,Mid,Full-time,169916,183892,Hybrid,388,176904
JOB-444,Senior Data Engineer,6,11,1004,Lead,Contract,122069,138686,Hybrid,11,130378
JOB-445,Senior Data Analyst,5,3,1004,Senior,Full-time,75881,83002,Hybrid,314,79442
JOB-446,Data Scientist,17,11,1004,Senior,Part-time,124296,148325,Onsite,542,136311
JOB-447,Data Scientist,18,3,1002,Mid,Full-time,120706,142331,Onsite,187,131519
JOB-448,Business Intelligence Analyst,17,7,1001,Mid,Contract,75282,99759,Remote,334,87521
JOB-449,Senior Data Analyst,3,11,1005,Lead,Contract,61690,67637,Hybrid,376,64664
JOB-450,Data Engineer,5,10,1006,Entry,Full-time,117216,123753,Onsite,19,120485
JOB-451,Senior Data Engineer,1,2,1004,Entry,Part-time,138003,152614,Onsite,214,145309
JOB-452,Senior Data Scientist,16,13,1003,Lead,Contract,115070,130988,Onsite,526,123029
JOB-453,Senior Data Engineer,4,11,1003,Mid,Part-time,174736,202409,Hybrid,358,188573
JOB-454,Data Engineer,4,8,1001,Senior,Part-time,170077,177310,Hybrid,152,173694
JOB-455,AI Engineer,16,12,1005,Mid,Contract,169085,180722,Onsite,209,174904
JOB-456,Data Analyst,5,7,1005,Lead,Part-time,79239,97577,Onsite,518,88408
JOB-457,AI Engineer,20,2,1006,Mid,Full-time,126776,136769,Remote,583,131773
JOB-458,Business Intelligence Analyst,4,5,1001,Senior,Contract,79940,105185,Hybrid,222,92563
JOB-459,Senior Data Analyst,2,12,1006,Mid,Full-time,86690,113151,Onsite,136,99921
JOB-460,Machine Learning Engineer,15,7,1004,Senior,Contract,172358,206430,Remote,311,189394
JOB-461,Senior Data Analyst,12,8,1006,Senior,Full-time,58695,68515,Onsite,395,63605
JOB-462,Senior Data Scientist,1,7,1002,Senior,Full-time,121512,126642,Onsite,67,124077
JOB-463,Data Analyst,19,3,1002,Lead,Full-time,86357,92642,Remote,87,89500
JOB-464,Data Scientist,15,9,1004,Senior,Full-time,106440,129912,Remote,374,118176
JOB-465,AI Engineer,10,3,1001,Entry,Part-time,124247,155187,Hybrid,68,139717
JOB-466,Machine Learning Engineer,9,12,1002,Mid,Contract,100636,110738,Hybrid,518,105687
JOB-467,Analytics Engineer,17,8,1004,Mid,Contract,107523,139648,Remote,304,123586
JOB-468,Data Analyst,15,5,1001,Entry,Contract,45304,78974,Hybrid,321,62139
JOB-469,Data Engineer,9,6,1006,Entry,Part-time,112040,123315,Onsite,335,117678
JOB-470,Senior Data Scientist,14,9,1006,Lead,Part-time,113021,144085,Hybrid,593,128553
JOB-471,Data Engineer,2,4,1004,Mid,Full-time,103274,133624,Remote,201,118449
JOB-472,Senior Data Engineer,1,4,1001,Senior,Part-time,153539,166099,Onsite,481,159819
JOB-473,Senior Data Scientist,17,10,1001,Senior,Contract,106702,139506,Onsite,436,123104
JOB-474,Senior Data Engineer,6,1,1006,Lead,Full-time,170236,203969,Onsite,170,187103
JOB-475,Machine Learning Engineer,18,7,1004,Lead,Full-time,140303,174916,Hybrid,185,157610
JOB-476,Data Engineer,13,12,1002,Entry,Part-time,175636,207745,Onsite,89,191691
JOB-477,Data Analyst,11,3,1005,Senior,Contract,86733,103490,Hybrid,416,95112
JOB-478,AI Engineer,11,10,1003,Entry,Part-time,136409,147132,Remote,418,141771
JOB-479,Machine Learning Engineer,7,8,1005,Mid,Full-time,132917,141537,Remote,362,137227
JOB-480,AI Engineer,12,10,1003,Lead,Part-time,100792,115861,Remote,554,108327
JOB-481,AI Engineer,19,10,1004,Senior,Part-time,150643,184792,Remote,592,167718
JOB-482,Business Intelligence Analyst,7,7,1004,Senior,Contract,61906,88253,Onsite,142,75080
JOB-483,Analytics Engineer,3,7,1003,Entry,Contract,134047,161701,Hybrid,144,147874
JOB-484,Machine Learning Engineer,7,3,1006,Mid,Contract,123744,136071,Hybrid,372,129908
JOB-485,AI Engineer,10,11,1002,Entry,Full-time,97963,118060,Hybrid,326,108012
JOB-486,Business Intelligence Analyst,8,11,1001,Mid,Part-time,65791,97084,Onsite,406,81438
JOB-487,Data Analyst,13,2,1002,Mid,Part-time,51019,59953,Remote,82,55486
JOB-488,Machine Learning Engineer,17,12,1006,Lead,Part-time,129275,159387,Hybrid,122,144331
JOB-489,Data Engineer,20,3,1004,Lead,Full-time,169335,193686,Remote,589,181511
JOB-490,Senior Data Analyst,7,3,1005,Entry,Part-time,60268,86862,Remote,340,73565
JOB-491,Machine Learning Engineer,7,4,1006,Entry,Part-time,156885,164994,Remote,97,160940
JOB-492,Data Analyst,14,8,1006,Senior,Full-time,68242,97192,Remote,319,82717
JOB-493,Senior Data Analyst,16,1,1003,Senior,Part-time,47930,57672,Hybrid,295,52801
JOB-494,Senior Data Scientist,15,12,1002,Lead,Part-time,81683,100380,Remote,387,91032
JOB-495,AI Engineer,18,12,1005,Mid,Full-time,140863,171446,Hybrid,437,156155
JOB-496,Machine Learning Engineer,8,11,1004,Entry,Full-time,98623,123886,Onsite,188,111255
JOB-497,Senior Data Engineer,20,6,1002,Senior,Contract,168566,175424,Remote,256,171995
JOB-498,Senior Data Analyst,18,8,1005,Lead,Contract,65416,80996,Hybrid,440,73206
JOB-499,Machine Learning Engineer,19,6,1006,Mid,Contract,178422,195906,Remote,265,187164
JOB-500,AI Engineer,5,5,1001,Mid,Contract,134349,148290,Remote,571,141320
JOB-501,Business Intelligence Analyst,13,1,1002,Mid,Part-time,69454,89885,Remote,232,79670
JOB-502,AI Engineer,10,9,1005,Lead,Full-time,101564,111780,Remote,317,106672
JOB-503,Machine Learning Engineer,3,12,1002,Lead,Contract,158824,169373,Onsite,119,164099
JOB-504,Data Engineer,3,13,1006,Entry,Full-time,141535,146645,Remote,575,144090
JOB-505,Data Scientist,19,3,1001,Senior,Full-time,81990,102591,Hybrid,319,92291
JOB-506,Business Intelligence Analyst,3,4,1006,Senior,Full-time,56874,85466,Hybrid,360,71170
JOB-507,Data Engineer,10,6,1006,Mid,Contract,119267,144999,Onsite,495,132133
JOB-508,Business Intelligence Analyst,6,13,1005,Entry,Contract,81123,96653,Onsite,143,88888
JOB-509,Senior Data Engineer,14,12,1001,Senior,Full-time,106022,115345,Remote,71,110684
JOB-510,Machine Learning Engineer,15,2,1004,Mid,Part-time,159186,177710,Onsite,161,168448
JOB-511,Data Engineer,11,3,1004,Senior,Contract,178953,200456,Hybrid,475,189705
JOB-512,Senior Data Analyst,12,1,1001,Mid,Part-time,67516,101477,Hybrid,361,84497
JOB-513,Data Analyst,1,11,1004,Senior,Full-time,75778,109335,Remote,353,92557
JOB-514,Machine Learning Engineer,13,5,1003,Senior,Contract,100281,118667,Remote,308,109474
JOB-515,Data Scientist,16,7,1001,Mid,Full-time,132853,138450,Onsite,46,135652
JOB-516,Senior Data Engineer,10,1,1003,Entry,Contract,136991,150391,Hybrid,515,143691
JOB-517,Senior Data Engineer,20,6,1004,Mid,Part-time,174641,192813,Hybrid,358,183727
JOB-518,Data Analyst,2,5,1005,Mid,Contract,56077,82412,Remote,431,69245
JOB-519,Senior Data Scientist,9,13,1002,Entry,Part-time,120242,132157,Hybrid,167,126200
JOB-520,Analytics Engineer,12,4,1006,Lead,Contract,144728,173935,Remote,321,159332
JOB-521,Data Analyst,12,13,1005,Lead,Full-time,80145,105297,Remote,463,92721
JOB-522,Data Analyst,13,8,1003,Mid,Full-time,58967,66439,Onsite,47,62703
JOB-523,Senior Data Analyst,9,1,1005,Mid,Contract,57861,83328,Onsite,151,70595
JOB-524,Machine Learning Engineer,17,4,1005,Lead,Part-time,117370,149139,Remote,583,133255
JOB-525,Senior Data Analyst,1,6,1002,Mid,Part-time,55998,74715,Hybrid,283,65357
JOB-526,Machine Learning Engineer,9,12,1005,Entry,Full-time,146887,151910,Onsite,346,149399
JOB-527,Senior Data Analyst,19,1,1003,Senior,Full-time,76173,89178,Remote,258,82676
JOB-528,AI Engineer,12,4,1002,Entry,Part-time,143285,163009,Hybrid,440,153147
JOB-529,Data Engineer,20,11,1006,Mid,Part-time,175040,186009,Hybrid,584,180525
JOB-530,Business Intelligence Analyst,13,7,1004,Senior,Part-time,59008,89529,Onsite,329,74269
JOB-531,Senior Data Scientist,7,6,1002,Senior,Full-time,144412,158738,Onsite,421,151575
JOB-532,Senior Data Scientist,18,8,1003,Lead,Part-time,104666,134911,Onsite,189,119789
JOB-533,AI Engineer,18,8,1003,Mid,Full-time,163454,189417,Hybrid,279,176436
JOB-534,Data Scientist,16,1,1001,Lead,Part-time,135553,154561,Onsite,66,145057
JOB-535,Senior Data Scientist,3,10,1006,Mid,Part-time,82397,107150,Hybrid,554,94774
JOB-536,Senior Data Engineer,15,11,1002,Lead,Full-time,163353,196897,Hybrid,587,180125
JOB-537,Analytics Engineer,4,4,1003,Senior,Contract,110492,124786,Remote,408,117639
JOB-538,Senior Data Analyst,4,3,1002,Mid,Part-time,83028,114063,Remote,427,98546
JOB-539,Data Engineer,20,2,1005,Entry,Contract,126351,155430,Onsite,37,140891
JOB-540,Machine Learning Engineer,10,2,1006,Senior,Full-time,149910,168666,Remote,389,159288
JOB-541,Senior Data Scientist,1,4,1006,Entry,Contract,100080,131359,Onsite,364,115720
JOB-542,Machine Learning Engineer,10,7,1006,Senior,Full-time,148369,153777,Hybrid,225,151073
